id,name,mass (g),fall,year,GeoLocation
5185,Cabezo de Mayo,25000,Fell,1870,"(37.98333, -1.16667)"
5186,Cabin Creek,48500,Fell,1886,"(35.5, -93.5)"
5187,Cacak,212,Fell,1919,"(43.83889, 20.33333)"
5188,Cacaria,41400,Found,1867,"(24.5, -104.8)"
5189,Cachari,23500,Found,1916,"(-36.4, -59.5)"
5190,Cachiyuyal,2500,Found,1874,"(-25.0, -69.5)"
5191,Cacilandia,NA,Found,NA,NA
5192,Caddo County,18000,Found,1987,"(35.0, -98.33333)"
5193,Cadell,3290,Found,1910,"(-34.06667, 139.75)"
5194,Calcalong Creek,19,Found,1960,"(-26.45, 120.36667)"
5196,Caldera,500,Found,1967,"(-27.05, -70.8)"
5197,Caldwell,12900,Found,1961,"(37.03333, -97.625)"
5198,Calico Rock,7275,Found,1938,"(36.08333, -92.15)"
5199,California,NA,Found,NA,NA
5200,Calivo,2400,Fell,1916,"(11.75, 122.33333)"
5201,Calliham,40000,Found,1958,"(28.41667, -98.25)"
5203,Cambria,16300,Found,1818,"(43.2, -78.8)"
5204,Camel Donga,25000,Found,1984,"(-30.31667, 126.61667)"
5205,Camel Donga 002,280,Found,1989,"(-30.08333, 126.61667)"
5206,Camel Donga 003,36.6,Found,1990,"(-30.11667, 126.91667)"
5207,Camel Donga 004,32.8,Found,1990,"(-30.31667, 126.56667)"
5208,Camel Donga 005,38,Found,1992,"(-30.28333, 126.51667)"
5209,Camel Donga 006,50.96,Found,1992,"(-30.29167, 126.5875)"
5210,Camel Donga 007,100.3,Found,1986,"(-30.31667, 126.61667)"
5211,Camel Donga 008,0.8,Found,1993,"(-30.1085, 126.62483)"
5212,Camel Donga 009,13.4,Found,1993,"(-30.11967, 126.8835)"
5213,Camel Donga 010,3.4,Found,1993,"(-30.1255, 126.89)"
5214,Camel Donga 011,28.7,Found,1993,"(-30.1255, 126.89)"
5215,Camel Donga 012,215,Found,1993,"(-30.134, 126.8915)"
5216,Camel Donga 013,94.3,Found,1993,"(-30.13333, 126.8905)"
5217,Camel Donga 014,36,Found,1993,"(-30.12433, 126.88667)"
5218,Camel Donga 015,0.3,Found,1993,"(-30.11967, 126.8985)"
5219,Camel Donga 016,3.5,Found,1993,"(-30.11883, 126.88533)"
5220,Camel Donga 017,6.44,Found,1994,"(-30.022, 126.5525)"
5221,Camel Donga 018,12.94,Found,1994,"(-30.0225, 126.552)"
5222,Camel Donga 019,0.6,Found,1994,"(-30.07967, 126.88917)"
5223,Camel Donga 020,0.81,Found,1994,"(-30.07967, 126.88917)"
5224,Camel Donga 021,4.15,Found,1994,"(-30.06383, 126.88417)"
5225,Camel Donga 022,0.4,Found,1994,"(-30.0855, 126.90117)"
5226,Camel Donga 023,0.6,Found,1994,"(-30.08733, 126.90167)"
5227,Camel Donga 024,0.65,Found,1994,"(-30.09867, 126.8855)"
5228,Camel Donga 025,2.58,Found,1994,"(-30.09867, 126.88533)"
5229,Camel Donga 026,1,Found,1994,"(-30.09167, 126.88883)"
5230,Camel Donga 027,5.2,Found,1994,"(-30.09167, 126.88883)"
5231,Camel Donga 028,1.48,Found,1994,"(-30.09167, 126.88883)"
5232,Camel Donga 029,1,Found,1994,"(-30.09167, 126.88883)"
5233,Camel Donga 030,3.01,Found,1994,"(-30.09167, 126.88883)"
5234,Camel Donga 031,0.32,Found,1994,"(-30.09167, 126.88883)"
5235,Camel Donga 032,2.33,Found,1994,"(-30.09167, 126.88883)"
5236,Camel Donga 033,0.95,Found,1994,"(-30.09167, 126.88883)"
5237,Camel Donga 034,0.7,Found,1994,"(-30.09167, 126.88883)"
5238,Camel Donga 035,0.45,Found,1994,"(-30.09167, 126.88883)"
5239,Camel Donga 036,0.41,Found,1994,"(-30.09167, 126.88883)"
5240,Camel Donga 037,8.7,Found,1994,"(-30.1845, 126.68367)"
5241,Camel Donga 038,0.99,Found,1994,"(-30.18417, 126.7)"
5242,Camel Donga 039,3.57,Found,1994,"(-30.31667, 126.6)"
5243,Camel Donga 040,55.1,Found,1988,"(-30.31667, 126.61667)"
5245,Campbellsville,15400,Found,1929,"(37.36667, -85.36667)"
5246,Campo de Pucara (iron),41,Found,1879,"(-27.66667, -67.11667)"
5247,Campo del Cielo,50000000,Found,NA,"(-27.46667, -60.58333)"
5249,Campos Sales,23680,Fell,1991,"(-7.03333, -40.16667)"
5250,Çanakkale,4000,Fell,1964,"(39.8, 26.6)"
5251,Cañellas,945,Fell,1861,"(41.25, 1.66667)"
5252,Cangas de Onis,34000,Fell,1866,"(43.38333, -5.15)"
5253,Canon City,1400,Fell,1973,"(38.47028, -105.24139)"
5254,Canton,7030,Found,1894,"(34.2, -84.48333)"
5255,Canyon,860,Found,1957,"(34.96667, -101.93333)"
5256,Canyon City,8600,Found,1875,"(40.9, -123.1)"
5257,Canyon Diablo,30000000,Found,1891,"(35.05, -111.03333)"
5258,Canyonlands,1520,Found,1961,"(38.18333, -109.88333)"
5260,Cape Girardeau,2300,Fell,1846,"(37.26667, -89.58333)"
5261,Cape of Good Hope,136000,Found,1793,"(-33.5, 26.0)"
5262,Cape York,58200000,Found,1818,"(76.13333, -64.93333)"
5263,Caperr,113900,Found,1869,"(-45.28333, -70.48333)"
5264,Capilla del Monte,750,Fell,1934,"(-30.88333, -64.55)"
5265,Caratash,8,Fell,1902,"(38.5, 27.0)"
5266,Carbo,454000,Found,1923,"(29.66667, -111.5)"
5267,Carcote,392,Found,1888,"(-24.0, -69.0)"
5268,Cardanumbi,6.4,Found,1966,"(-32.1, 125.68333)"
5270,Carichic,17000,Found,1983,"(27.93333, -107.05)"
5271,Carlisle Lakes,49.5,Found,1977,"(-29.16667, 127.08333)"
5272,Carlisle Lakes 002,410,Found,1977,"(-29.16667, 127.16667)"
5273,Carlisle Lakes 003,116,Found,1977,"(-29.15, 127.16667)"
5274,Carlisle Lakes 004,809,Found,1977,"(-29.16667, 127.16667)"
5275,Carlisle Lakes 005,502,Found,1977,"(-29.18333, 127.16667)"
5277,Carlton,81200,Found,1887,"(31.91667, -98.03333)"
5278,Carnegie,132700,Found,1963,"(35.16667, -98.64389)"
5279,Caroline,800,Found,1941,"(-37.98333, 140.98333)"
5281,Carraweena,31600,Found,1914,"(-29.23333, 139.93333)"
5282,Carthage,127000,Found,1840,"(36.26667, -85.98333)"
5283,Cartoonkana,294,Found,1914,"(-29.75, 141.03333)"
5284,Carver,94000,Found,1935,"(32.0, -86.0)"
5285,Casas Grandes,1545000,Found,1867,"(30.4, -107.8)"
5286,Casey County,723,Found,1877,"(37.25, -85.0)"
5287,Cashion,5896.8,Found,1936,"(35.84778, -97.70333)"
5288,Casilda,5250,Found,1937,"(-33.1, -61.13333)"
5289,Casimiro de Abreu,25000,Found,1947,"(-22.46667, -42.21667)"
5291,Castalia,7300,Fell,1874,"(36.08333, -78.06667)"
5292,Castel Berardenga,NA,Fell,1791,"(43.35, 11.5)"
5293,Castine,94,Fell,1848,"(44.38333, -68.75)"
5294,Castray River,10,Found,1899,"(-41.5, 145.41667)"
5295,Castrovillari,15000,Fell,1583,"(39.8, 16.2)"
5296,Caswell County,1360,Fell,1810,"(36.5, -79.25)"
5297,Cat Mountain,2700,Found,1981,"(32.14833, -111.11167)"
5298,Catherwood,3920,Found,1965,"(51.965, -107.43833)"
5299,Cave Creek,1492,Found,1992,"(31.7045, -110.77917)"
5300,Cavour,26210,Found,1938,"(44.221494, -98.059192)"
5302,Cedar (Kansas),4900,Found,1937,"(39.7, -98.98333)"
5303,Cedar (Texas),26000,Found,1900,"(29.82806, -96.90861)"
5304,Cedartown,11300,Found,1898,"(34.01667, -85.26667)"
5305,Cee Vee,3600,Found,1959,"(34.2, -100.48333)"
5306,Ceniceros,1025,Fell,1988,"(26.46667, -105.23333)"
5307,Centerville,45.6,Fell,1956,"(43.2, -96.91667)"
5308,Cereseto,6460,Fell,1840,"(45.08333, 8.3)"
5309,Cerro del Inca,20600,Found,1997,"(-22.21667, -68.90833)"
5310,Cerro los Calvos,68,Found,1986,"(24.33333, -102.13333)"
5313,Chadong,3700,Fell,1998,"(28.53333, 109.31667)"
5314,Chail,0.5,Fell,1814,"(25.36667, 81.66667)"
5315,Chainpur,8200,Fell,1907,"(25.85, 83.48333)"
5316,Chajari,18300,Fell,1933,"(-30.78333, -58.05)"
5317,Chamberlin,2400,Found,1941,"(36.2, -102.45)"
5318,Chambord,6600,Found,1904,"(48.45, -72.06667)"
5319,Chañaral,1207,Found,1884,"(-26.5, -70.25)"
5320,Chandakapur,8800,Fell,1838,"(20.26667, 76.01667)"
5321,Chandpur,1100,Fell,1885,"(27.28333, 79.05)"
5322,Changde,1810,Fell,1977,"(29.08333, 111.75)"
5323,Changxing,27900,Found,1964,"(31.33333, 121.66667)"
5324,Channing,15300,Found,1936,"(35.71667, -102.28333)"
5325,Chantonnay,31500,Fell,1812,"(46.68333, 1.05)"
5326,Charcas,1400000,Found,1804,"(23.08333, -101.01667)"
5328,Charlotte,4300,Fell,1835,"(36.16667, -87.33333)"
5329,Charsonville,27000,Fell,1810,"(47.93333, 1.56667)"
5330,Charwallas,12000,Fell,1834,"(29.48333, 75.5)"
5331,Chassigny,4000,Fell,1815,"(47.71667, 5.36667)"
5332,Château-Renard,30000,Fell,1841,"(47.93333, 2.91667)"
5333,Chaunskij,1990,Found,1985,"(69.1, 172.6)"
5334,Chaves,2945,Fell,1925,"(41.93333, -7.46667)"
5335,Chebankol,127760,Found,1938,"(53.66667, 88.0)"
5336,Cheder,5390,Found,2003,"(51.53333, 94.6)"
5338,Chela,2936,Fell,1988,"(-3.66667, 32.5)"
5339,Chernyi Bor,6000,Fell,1964,"(53.7, 30.1)"
5340,Cherokee Springs,8400,Fell,1933,"(35.03333, -81.88333)"
5341,Chervettaz,705,Fell,1901,"(46.55, 6.81667)"
5342,Chervony Kut,1700,Fell,1939,"(50.83333, 34.0)"
5343,Chesterville,16500,Found,1849,"(34.7, -81.2)"
5344,Chetrinahatti,72,Fell,1880,"(14.5, 76.5)"
5345,Chiang Khan,367,Fell,1981,"(17.9, 101.63333)"
5346,Chico,104800,Found,1954,"(36.5, -104.2)"
5347,Chico Hills,8030,Found,1951,"(36.0, -104.5)"
5348,Chico Mountains,212,Found,1915,"(29.0, -103.25)"
5349,Chicora,303,Fell,1938,"(40.93333, -79.73333)"
5350,Chihuahua City,54000,Found,1929,"(28.66667, -106.11667)"
5351,Chilkoot,43000,Found,1881,"(59.33333, -136.0)"
5352,Chinautla,5720,Found,1902,"(14.5, -90.5)"
5353,Chinga,209400,Found,1913,"(51.05833, 94.4)"
5354,Chinguetti,4050,Found,1920,"(20.25, -12.68333)"
5355,Chisenga,3920,Fell,1988,"(-10.05944, 33.395)"
5356,Chitado,NA,Fell,1966,"(-17.35, 13.96667)"
5357,Chitenay,4000,Fell,1978,"(47.47083, 0.97667)"
5360,Choolkooning 001,2000,Found,1991,"(-29.91667, 129.83333)"
5361,Chuckwalla,1802,Found,1992,"(35.25, -118.09067)"
5362,Chulafinnee,16220,Found,1873,"(33.5, -85.66667)"
5363,Chupaderos,24300000,Found,1852,"(27.0, -105.1)"
5364,Cilimus,1600,Fell,1979,"(-6.95, 108.1)"
5365,Cimarron,NA,Found,1948,"(37.85, -100.35)"
5366,Cincinnati,1500,Found,1870,"(39.11667, -84.5)"
5367,Circle Back,2268,Found,1977,"(34.02806, -102.68)"
5369,Clarendon (a),1964,Found,1979,"(34.905, -100.91333)"
5370,Clarendon (b),26.8,Found,1981,"(34.93611, -100.94167)"
5371,Clareton,1050,Found,1931,"(43.7, -104.7)"
5372,Clarion,20,Found,1986,"(12.5, -137.7)"
5373,Clark County,11300,Found,1937,"(38.0, -84.16667)"
5374,Claxton,1455,Fell,1984,"(32.1025, -81.87278)"
5375,Claytonville,15600,Found,1964,"(34.34667, -101.49)"
5376,Claytonville (b),5136,Found,1978,"(34.34833, -101.65833)"
5377,Cleburne,6800,Found,1907,"(32.31667, -97.41667)"
5378,Cleo Springs,24000,Found,1960,"(36.43333, -98.43333)"
5379,Cleveland,115000,Found,1860,"(34.88333, -84.78333)"
5380,Clifford,11360,Found,1962,"(39.1, -103.25833)"
5381,Clinton,7700,Found,1950,"(36.08333, -84.2)"
5382,Clipperton,277,Found,1986,"(11.7, -137.8)"
5383,Clohars,48.6,Fell,1822,NA
5384,Clover Springs,7700,Found,1954,"(34.45, -111.36667)"
5385,Clovis (no. 1),283000,Found,1961,"(34.3, -103.13472)"
5386,Clovis (no. 2),41300,Found,1963,"(34.3, -103.13333)"
5387,Coahuila,2100000,Found,1837,"(28.7, -102.73333)"
5388,Cobija,6530,Found,1892,"(-22.56667, -70.25)"
5389,Cochabamba,85,Found,NA,NA
5390,Cockarrow Creek,429,Found,1970,"(-26.66667, 120.16667)"
5391,Cockburn,2460,Found,1946,"(-32.13333, 141.03333)"
5392,Cocklebiddy,19500,Found,1949,"(-31.93333, 126.21667)"
5393,Cocunda,482,Found,1945,"(-32.81667, 134.8)"
5394,Colby (Kansas),2400,Found,1940,"(39.41667, -101.05)"
5395,Colby (Wisconsin),104000,Fell,1917,"(44.9, -90.28333)"
5396,Cold Bay,320,Found,1921,"(55.18333, -162.55)"
5397,Cold Bokkeveld,5200,Fell,1838,"(-33.13333, 19.38333)"
5398,Coldwater (iron),18400,Found,1923,"(37.26667, -99.33333)"
5399,Coldwater (stone),16000,Found,1924,"(37.26667, -99.33333)"
5400,Cole Creek,16300,Found,1991,"(41.35, -99.11667)"
5401,Coleman,469,Fell,1994,"(43.76111, -84.50778)"
5402,Colfax,2300,Found,1880,"(35.3, -81.73333)"
5403,Collescipoli,5000,Fell,1890,"(42.53333, 12.61667)"
5404,Colomera,134000,Found,1912,"(37.43333, -3.65)"
5405,Colonia Obrera,12200,Found,1973,"(24.01667, -104.66667)"
5407,Colony,3912,Found,1975,"(35.35, -98.68333)"
5408,Colorado Springs,NA,Found,1950,"(38.83333, -104.83333)"
5410,Colton,19670,Found,1993,"(46.57056, -117.09861)"
5411,Columbus,165,Found,1997,"(31.82967, -107.3945)"
5412,Colville Lake 001,56.2,Found,1986,"(-29.6, 126.50667)"
5413,Colville Lake 002,100,Found,1986,"(-29.785, 126.58833)"
5414,Comanche (iron),19700,Found,1940,"(32.01667, -98.7)"
5415,Comanche (stone),2400,Found,1956,"(31.99167, -98.65167)"
5416,Commodore,304.3,Found,1972,"(-31.2, 138.3)"
5417,Concho,93500,Found,1939,"(32.0, -101.5)"
5418,Conquista,20350,Fell,1965,"(-19.85, -47.55)"
5420,Cook,NA,Found,NA,NA
5421,Cook 001,105000,Found,1989,"(-30.33333, 130.53333)"
5422,Cook 002,61,Found,1989,"(-30.25, 130.66667)"
5423,Cook 003,1536.9,Found,1986,"(-30.31833, 129.06333)"
5424,Cook 004,149,Found,1991,"(-30.70167, 130.45611)"
5425,Cook 005,97,Found,1990,"(-30.24833, 130.54083)"
5426,Cook 006,41.8,Found,1991,"(-30.50683, 130.404)"
5427,Cook 007,100000,Found,1989,"(-30.61667, 130.41667)"
5428,Cook 009,84.2,Found,1991,"(-30.50683, 130.404)"
5429,Cook 010,35.4,Found,1991,"(-30.16967, 130.70533)"
5430,Cook 011,471,Found,1991,"(-30.23433, 130.60067)"
5431,Cookeville,2300,Found,1913,"(36.16667, -85.51667)"
5432,Coolac,19280,Found,1874,"(-34.96667, 148.125)"
5433,Coolamon,393,Found,1921,"(-34.81667, 147.13333)"
5434,Coolidge,4500,Found,1937,"(38.03333, -101.98333)"
5435,Coomandook,5230,Found,1939,"(-35.41667, 139.75)"
5436,Coon Butte,2750,Found,1905,"(35.0, -111.0)"
5437,Coonana,6800,Found,1962,"(-29.85, 140.7)"
5438,Coopertown,16800,Found,1860,"(36.43333, -87.0)"
5439,Coorara,116.7,Found,1966,"(-30.45, 126.1)"
5440,Cope,12000,Found,1934,"(39.66667, -102.83333)"
5441,Cope (b),817,Found,1967,"(39.68333, -102.845)"
5442,Copiapo,20000,Found,1863,"(-27.3, -70.4)"
5445,Coronel Arnold,450,Found,1962,"(-33.06667, -61.0)"
5446,Corowa,11340,Found,1964,"(-36.0, 146.36667)"
5447,Correo,1400,Found,1979,"(34.95, -107.16667)"
5448,Corrizatillo,1328,Found,1884,"(-26.03333, -70.33333)"
5449,Cortez,715.6,Found,1940,"(37.35, -108.68333)"
5450,Cosby's Creek,960000,Found,1837,"(35.78333, -83.25)"
5451,Cosina,1200,Fell,1844,"(21.16667, -100.86667)"
5452,Cosmo Newberry,2156,Found,1980,"(-27.95, 122.88333)"
5453,Costilla Peak,35500,Found,1881,"(36.83333, -105.23333)"
5454,Cotesfield,1160,Found,1928,"(41.36667, -98.63333)"
5455,Cottonwood,800,Found,1955,"(34.83333, -112.01667)"
5456,Covert,61000,Found,1896,"(39.2, -98.78333)"
5457,Cowell,5717,Found,1932,"(-33.3, 136.01667)"
5458,Cowra,5560,Found,1888,"(-33.85, 148.68333)"
5459,Coyote Mountains,23.04,Found,1998,"(31.91667, -111.5)"
5460,Crab Hole,284,Found,1980,"(-30.4, 127.43333)"
5461,Crab Orchard,48500,Found,1887,"(35.83333, -84.91667)"
5462,Cranberry Plains,90,Found,1852,"(37.23333, -80.73333)"
5463,Cranbourne,8600000,Found,1854,"(-38.1, 145.3)"
5464,Cranfills Gap,6000,Found,1940,"(31.75, -97.75)"
5465,Cranganore,1460,Fell,1917,"(10.2, 76.26667)"
5466,Cratheús (1931),27500,Found,1914,"(-5.25, -40.5)"
5467,Cratheús (1950),367,Found,1909,NA
5468,Credo,10820,Found,1967,"(-30.36667, 120.73333)"
5470,Crescent,78.4,Fell,1936,"(35.95, -97.58333)"
5472,Cricket Mountains,10.6,Found,1985,"(38.90306, -112.82111)"
5473,Crocker's Well,3.8,Found,1956,"(-32.01667, 139.78333)"
5474,Cronstad,3650,Fell,1877,"(-27.7, 27.3)"
5475,Crosbyton,NA,Found,1963,"(33.66667, -101.26667)"
5476,Cross Roads,167,Fell,1892,"(35.63333, -78.13333)"
5477,Crumlin,4255,Fell,1902,"(54.61667, -6.21667)"
5478,Cruz del Aire,23000,Found,1911,"(26.5, -100.0)"
5479,Cuba,1500,Found,1871,"(22.0, -80.0)"
5480,Cuddeback Dry Lake 001,32.5,Found,1999,"(35.29575, -117.4668)"
5481,Cuddeback Dry Lake 002,95,Found,2000,"(35.2755, -117.47833)"
5482,Cuddeback Dry Lake 003,7.5,Found,2000,"(35.29183, -117.47067)"
5483,Cuddeback Dry Lake 004,40,Found,2000,"(35.30233, -117.46017)"
5484,Cuddeback Dry Lake 005,35,Found,2000,"(35.31232, -117.45315)"
5485,Cuddeback Dry Lake 006,0.5,Found,2000,"(35.31227, -117.453)"
5486,Cuddeback Dry Lake 007,96.7,Found,2000,"(35.3114, -117.45342)"
5487,Cuddeback Dry Lake 008,18.02,Found,2000,"(35.28333, -117.48333)"
5488,Cuddeback Dry Lake 009,19,Found,2000,"(35.31833, -117.46667)"
5489,Cuddeback Dry Lake 010,10.5,Found,2000,"(35.3112, -117.45465)"
5490,Cuddeback Dry Lake 011,10.69,Found,2000,"(35.2758, -117.47877)"
5491,Cuddeback Dry Lake 012,0.72,Found,2002,"(35.31217, -117.453)"
5493,Cuero,46500,Found,1936,"(29.01667, -97.28333)"
5494,Culbertson,5900,Found,1913,"(40.23333, -100.83333)"
5495,Cullison,10000,Found,1911,"(37.61667, -98.91667)"
5496,Cumberland Falls,17000,Fell,1919,"(36.83333, -84.35)"
5497,Cumpas,28600,Found,1903,"(30.0, -109.66667)"
5499,Cushing,567,Found,1932,"(35.96667, -96.76667)"
5500,Cynthiana,6000,Fell,1877,"(38.4, -84.25)"
5501,Czestochowa Rakow I,NA,Found,NA,"(50.8, 19.11667)"
5502,Czestochowa Rakow II,NA,Found,NA,"(50.8, 19.11667)"
5503,Dadin,27300,Found,1949,"(-38.91667, -69.2)"
5504,Dahmani,18000,Fell,1981,"(35.61667, 8.83333)"
5505,Dale Dry Lake,300,Found,1957,"(34.08333, -115.78333)"
5506,Dalgaranga,12200,Found,1923,"(-27.71667, 117.25)"
5507,Dalgety Downs,257000,Found,1941,"(-25.33333, 116.18333)"
5508,Dalhart,4400,Found,1968,"(36.04333, -102.40833)"
5509,Dalton,53000,Found,1879,"(34.8, -84.98333)"
5510,Danby Dry Lake,8991,Found,2000,"(34.216667, -115.05)"
5511,Dandapur,5650,Fell,1878,"(26.91667, 83.96667)"
5512,Danebury,30,Found,1974,"(51.13889, -1.53611)"
5513,Daniel's Kuil,1064,Fell,1868,"(-28.2, 24.56667)"
5514,Danville,2000,Fell,1868,"(34.4, -87.06667)"
5516,Daoura,35,Found,1952,"(29.58333, -3.75)"
5517,Dar al Gani 001,213,Found,1995,"(27.11767, 16.0745)"
5518,Dar al Gani 002,5105,Found,1995,"(27.1255, 16.05817)"
5519,Dar al Gani 003,2020,Found,1995,"(27.12633, 16.03067)"
5520,Dar al Gani 004,237,Found,1995,"(27.155, 15.95833)"
5521,Dar al Gani 005,1932,Found,1995,"(27.1565, 15.9525)"
5522,Dar al Gani 006,3130,Found,1995,"(27.16983, 15.9255)"
5523,Dar al Gani 007,331,Found,1995,"(27.16233, 16.09533)"
5524,Dar al Gani 008,1925,Found,1995,"(27.15833, 16.11467)"
5525,Dar al Gani 009,2235,Found,1995,"(27.15267, 16.1565)"
5526,Dar al Gani 010,72,Found,1995,"(27.15217, 16.17317)"
5527,Dar al Gani 011,898,Found,1995,"(27.16467, 16.16917)"
5528,Dar al Gani 012,769,Found,1995,"(27.132, 16.29767)"
5529,Dar al Gani 013,205,Found,1995,"(27.1295, 16.3435)"
5530,Dar al Gani 014,147,Found,1995,"(27.10917, 16.46617)"
5531,Dar al Gani 015,619,Found,1995,"(27.107, 16.39333)"
5532,Dar al Gani 016,516,Found,1995,"(27.098, 16.32233)"
5533,Dar al Gani 017,713,Found,1995,"(27.09267, 16.31317)"
5534,Dar al Gani 018,287,Found,1995,"(27.092, 16.3)"
5535,Dar al Gani 019,3096,Found,1995,"(27.08083, 16.201)"
5536,Dar al Gani 020,1190,Found,1995,"(27.07717, 16.19317)"
5537,Dar al Gani 021,83,Found,1995,"(27.07717, 16.193)"
5538,Dar al Gani 022,362,Found,1995,"(27.0775, 16.16917)"
5539,Dar al Gani 023,31,Found,1995,"(27.09767, 16.0255)"
5540,Dar al Gani 024,113,Found,1995,"(27.10483, 16.01133)"
5541,Dar al Gani 025,483,Found,1995,"(27.10483, 16.01133)"
5542,Dar al Gani 026,236,Found,1995,"(27.11417, 16.0015)"
5543,Dar al Gani 027,281,Found,1995,"(27.12783, 15.97117)"
5544,Dar al Gani 028,231,Found,1995,"(27.225, 15.0295)"
5545,Dar al Gani 029,1620,Found,1995,"(27.20167, 16.093)"
5546,Dar al Gani 030,404,Found,1995,"(27.1915, 16.1345)"
5547,Dar al Gani 031,213,Found,1995,"(27.18717, 16.189)"
5548,Dar al Gani 032,579,Found,1995,"(27.08467, 16.03683)"
5549,Dar al Gani 033,126,Found,1995,"(27.0805, 16.12567)"
5550,Dar al Gani 034,406,Found,1995,"(27.08267, 16.13783)"
5551,Dar al Gani 035,199,Found,1995,"(27.08683, 16.17483)"
5552,Dar al Gani 036,1214,Found,1995,"(27.10383, 16.30867)"
5553,Dar al Gani 037,990,Found,1995,"(27.10767, 16.32383)"
5554,Dar al Gani 038,674,Found,1995,"(27.10967, 16.3515)"
5555,Dar al Gani 039,167,Found,1995,"(27.11067, 16.35667)"
5556,Dar al Gani 040,176,Found,1995,"(27.1115, 16.4365)"
5557,Dar al Gani 041,95,Found,1995,"(27.13583, 16.36017)"
5558,Dar al Gani 042,176,Found,1995,"(27.13367, 16.358)"
5559,Dar al Gani 043,38,Found,1995,"(27.13383, 16.331)"
5560,Dar al Gani 044,1741,Found,1995,"(27.13933, 16.27267)"
5561,Dar al Gani 045,1010,Found,1995,"(27.14617, 16.16367)"
5562,Dar al Gani 046,192,Found,1995,"(27.15267, 16.10617)"
5563,Dar al Gani 047,240,Found,1995,"(27.27517, 16.09383)"
5564,Dar al Gani 048,242,Found,1995,"(27.25817, 16.1355)"
5565,Dar al Gani 049,100,Found,1995,"(27.30583, 16.13567)"
5566,Dar al Gani 050,1808,Found,1995,"(27.3055, 16.20917)"
5567,Dar al Gani 051,121,Found,1995,"(27.30383, 16.24483)"
5568,Dar al Gani 052,164,Found,1995,"(27.30317, 16.25467)"
5569,Dar al Gani 053,276,Found,1995,"(27.30517, 16.26417)"
5570,Dar al Gani 054,957,Found,1995,"(27.30483, 16.30017)"
5571,Dar al Gani 055,451,Found,1995,"(27.26717, 16.42033)"
5572,Dar al Gani 056,703,Found,1995,"(27.26783, 16.41317)"
5573,Dar al Gani 057,36,Found,1995,"(27.26883, 16.23633)"
5574,Dar al Gani 058,1490,Found,1995,"(27.279, 16.21733)"
5575,Dar al Gani 059,944,Found,1995,"(27.29867, 16.16683)"
5576,Dar al Gani 060,425,Found,1995,"(27.32017, 16.0775)"
5577,Dar al Gani 061,3130,Found,1995,"(27.45767, 16.28017)"
5578,Dar al Gani 062,421,Found,1995,"(27.45483, 16.31333)"
5579,Dar al Gani 063,199,Found,1995,"(27.4055, 16.32833)"
5580,Dar al Gani 064,229,Found,1995,"(27.40633, 16.31967)"
5581,Dar al Gani 065,90,Found,1995,"(27.41633, 16.19433)"
5582,Dar al Gani 066,50,Found,1995,"(27.4205, 16.16667)"
5583,Dar al Gani 067,688,Found,1995,"(27.1455, 15.95067)"
5584,Dar al Gani 068,250,Found,1995,"(27.0705, 16.0945)"
5585,Dar al Gani 069,110,Found,1995,"(27.04767, 16.4515)"
5586,Dar al Gani 070,458,Found,1995,"(27.05233, 16.42633)"
5587,Dar al Gani 071,392,Found,1995,"(27.056, 16.399)"
5588,Dar al Gani 072,117,Found,1995,"(27.1055, 16.04583)"
5589,Dar al Gani 073,215,Found,1995,"(27.12883, 16.035)"
5590,Dar al Gani 074,86,Found,1995,"(27.16033, 16.03533)"
5591,Dar al Gani 075,1025,Found,1995,"(27.19967, 16.03567)"
5592,Dar al Gani 076,123,Found,1995,"(27.1045, 16.00983)"
5593,Dar al Gani 077,443,Found,1995,"(27.10733, 16.02233)"
5594,Dar al Gani 078,838,Found,1995,"(27.10483, 16.06317)"
5595,Dar al Gani 079,252,Found,1995,"(27.11817, 16.02717)"
5596,Dar al Gani 080,216,Found,1995,"(27.10083, 16.02333)"
5597,Dar al Gani 081,125,Found,1995,"(27.11017, 16.01817)"
5598,Dar al Gani 082,860,Found,1995,"(27.167, 15.93933)"
5599,Dar al Gani 083,622,Found,1995,"(27.15967, 15.96283)"
5600,Dar al Gani 084,277,Found,1995,"(27.04067, 16.40433)"
5601,Dar al Gani 085,153,Found,1995,"(27.04617, 16.37217)"
5602,Dar al Gani 086,237,Found,1995,"(27.08433, 16.119)"
5603,Dar al Gani 087,217,Found,1995,"(27.1355, 16.03017)"
5604,Dar al Gani 088,236,Found,1995,"(27.1425, 16.0295)"
5605,Dar al Gani 089,541,Found,1995,"(27.143, 16.028)"
5606,Dar al Gani 090,628,Found,1995,"(27.1585, 16.03133)"
5607,Dar al Gani 091,144,Found,1995,"(27.22017, 16.03317)"
5608,Dar al Gani 092,137,Found,1995,"(27.23317, 16.02933)"
5609,Dar al Gani 093,522,Found,1995,"(27.2705, 16.04067)"
5610,Dar al Gani 094,385,Found,1996,"(27.0655, 16.0875)"
5611,Dar al Gani 095,840,Found,1996,"(27.10683, 16.51617)"
5612,Dar al Gani 096,209,Found,1996,"(27.1025, 16.23817)"
5613,Dar al Gani 097,67,Found,1996,"(27.11433, 16.145)"
5614,Dar al Gani 098,132,Found,1996,"(27.1135, 16.143)"
5615,Dar al Gani 099,254,Found,1996,"(27.12017, 16.11117)"
5616,Dar al Gani 100,4840,Found,1996,"(27.12117, 16.10883)"
